time,rating,text,name,category,latitude,longitude,safety,cleanliness,infrastructure,nature,attractions,heritage,costs,other
1565726382407,5.0,Emily was the best escape room master! she was sassy with us and kept the game super fun!,Amazing Escape Room Staten Island,Escape room center||Adventure sports||Adventure sports center||Amusement center||Corporate entertainment service||Event venue||Recreation center||Tourist attraction,40.6091777,-74.1483562,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1606405149011,5.0,"You can see not only Lower Manhattan but also the Statue of Liberty, the Empire State Building and the One World Trade Center. It seems to be a place often used for shooting. Get off at High Street Station on Subway A or C and walk quite a bit, but it's worth a visit. It's crowded on weekends, so I called Uber on my way home and had a hard time. There is also a restaurant and a food court where you can take out, which is convenient. There was also a toilet. I recommend it.",Brooklyn Bridge Park - Pier 1,Park||Tourist attraction,40.7029613,-73.9949259,notmentioned,notmentioned,positive,positive,positive,positive,notmentioned,neutral
1499209652006,4.0,Cookie House is still the best place for your sweet tooth!!,Kings Plaza Shopping Center,Shopping mall||Clothing store||Restaurant,40.6101191,-73.920052,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1563931146393,4.0,Great place. Lots of choices. Lots of fun !! Should have tried the baked s'mores [big] and perhaps the hot cocoa made with two Hershey bars...sounded decadent.,Hershey's Chocolate World,Chocolate shop||Candy store||Tourist attraction,40.7593411,-73.9843095,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1508356689596,4.0,"Nice, clean went on a Wednesday not crowded at all. Food was not good and too expensive.",Brooklyn Children's Museum,Children's museum||Museum||Non-profit organization||Tourist attraction,40.674461099999995,-73.94398629999999,notmentioned,positive,notmentioned,notmentioned,negative,notmentioned,negative,neutral
1572211565630,5.0,Awesome view..,The Battery,Park||Tourist attraction,40.703140999999995,-74.0159996,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1503404268673,5.0,Thousand,Bowling Green,Park||Tourist attraction,40.7049774,-74.0136509,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned
1484498781210,5.0,Clean station located in Harlem. Train service is nice and there's departure boards & announcements for when a train is arriving.,116 Street Station,Subway station,40.8020426,-73.9496723,notmentioned,positive,positive,notmentioned,notmentioned,notmentioned,notmentioned,positive
1581399862495,4.0,Just a little small,Prospect Park Zoo,Zoo||Tourist attraction,40.6657246,-73.9644911,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,negative
1503558269215,5.0,"Beautiful museum. Compact, varied and interesting. The visit starts from the base and climbs as if in a spiral, to enjoy each work with the right times. Audio guide included and well done",Solomon R. Guggenheim Museum,Modern art museum||Art museum||Museum||Tourist attraction,40.7829796,-73.9589706,notmentioned,notmentioned,positive,notmentioned,positive,positive,notmentioned,positive
1574020713375,4.0,"It was pretty crowded and lines to the bar was insane, staff was polite and helpful.",Madison Square Garden,Arena||Event venue||Stadium||Tourist attraction,40.7505045,-73.9934387,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,negative
1532273242039,5.0,Very fun place,Indoor Extreme Sports Paintball & Laser Tag,Recreation center||Laser tag center||Paintball center,40.6027677,-74.1907277,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1559533335842,5.0,Worth the ride to c all ages,Jane's Carousel,Amusement park ride||Tourist attraction,40.7044242,-73.9923835,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1506894559194,5.0,The view of Manhattan is incredible!,Pier 1 Playground,Playground||Park||Tourist attraction,40.703104,-73.99617959999999,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned
1561693905166,1.0,Smells like urine and they cut off the sprinklers at 4:30pm! Me and my friends children were very DISAPPOINTED..,Poor Richard's Playground,Playground||Park||Tourist attraction,40.792677399999995,-73.94287059999999,notmentioned,negative,negative,notmentioned,negative,notmentioned,notmentioned,negative
1574230007412,5.0,One of my favorite spots in the Central Park,Bethesda Terrace,Tourist attraction||Historical landmark||Scenic spot,40.7739489,-73.9709661,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1509422469401,4.0,Great fun for the whole family!,Bronx Zoo,Zoo||Tourist attraction,40.8505949,-73.8769982,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1538192147329,4.0,It was nice,Green Acres Mall,Shopping mall||Clothing store||Restaurant,40.6627613,-73.7196783,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1577980424734,3.0,"The lights should be brighter, it's very scary when it gets darker.",St. Nicholas Park,Park||Tourist attraction,40.8174689,-73.94874759999999,negative,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,negative
1564543011679,4.0,No vendors! I did not see anyone selling anything anywhere in the park. Bring your own water and make sure you have enough. You will not be able to buy some there! The park is verdant and beautiful. It feels safe enough. The turtles were a lot of fun to watch. There are plenty of benches to sit on.,Kissena Park,Park||City park||Tourist attraction,40.7461191,-73.8076036,positive,notmentioned,positive,positive,positive,notmentioned,negative,positive
1530335874401,4.0,We always find truly interesting new exhibits whenever we visit. I wish the construction would be completed.,The Museum of Modern Art,Modern art museum||Art museum||Museum||Tourist attraction,40.7614327,-73.97762159999999,notmentioned,notmentioned,negative,notmentioned,positive,notmentioned,notmentioned,neutral
1462664488038,5.0,Beautiful museum built in a former short metro station St this one traces the history of the subway of NYC if you like transportation I highly recommend it,New York Transit Museum,Museum||Gift shop||Non-profit organization||Rail museum||Tourist attraction,40.6903933,-73.98984,notmentioned,notmentioned,positive,notmentioned,positive,positive,notmentioned,positive
1511380945879,1.0,"Once a lovely, neatly-planted park, now the only open grass area is fenced off, and the former flower gardens were removed, and allowed to be overgrown with weeds. Anyone with allergies beware. The only reason to enter this ""park"" is to buy tickets to the Statue of Liberty ferry.",The Battery,Park||Tourist attraction,40.703140999999995,-74.0159996,notmentioned,negative,negative,negative,neutral,notmentioned,notmentioned,negative
1560786930939,4.0,Hard to navigate through the place but a lot of shops good for shopping good for sightseeing definitely recommend checking out the Chrysler Building cuz that's also Grand Central Station for you guys who don't know,Chrysler Building,Building||Entertainment and recreation||Tourist attraction,40.7516208,-73.97550199999999,notmentioned,notmentioned,negative,notmentioned,positive,positive,notmentioned,positive
1563225650435,5.0,The pastor teachers as he speaks the word.,Shiloh Baptist Church,Baptist church||Church||Tourist attraction,40.8130054,-73.9457116,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1558225864413,5.0,When I visited there(May 18th) the spiral was closed. Make sure to check before you make the move,Solomon R. Guggenheim Museum,Modern art museum||Art museum||Museum||Tourist attraction,40.7829796,-73.9589706,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1559759721161,5.0,The Gorillas are in good care.,Congo Gorilla Forest,Exhibit||Tourist attraction,40.848143799999995,-73.88132929999999,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1538631272318,5.0,Great parking!! I love Wholesale Liquidators!,Plaza 48,Shopping mall,40.752214599999995,-73.9162946,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,positive
1565953733745,5.0,"Very nice , clean and food is good..",Riis Park Beach Bazaar,Beach pavillion||Bar||Live music venue||Market||Restaurant||Store||Tourist attraction,40.5653017,-73.8763196,notmentioned,positive,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1547957368668,1.0,Too busy and pricey,Chelsea Market,Shopping mall,40.7424509,-74.0059581,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,negative,negative
1540098773831,5.0,Great place to live,Rockaway Beach,Park,40.5896554,-73.78264589999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1611524938696,5.0,Nice place,The Shops at SkyView Center,Shopping mall||Restaurant,40.7572609,-73.8356116,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1545546380687,3.0,"Not very interactive but at the same time, somewhat comedic and interesting.",Ripley's Believe It or Not! Times Square,Tourist attraction||Amusement center||Art museum||Modern art museum||Museum,40.7565399,-73.98867709999999,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,neutral
1544386375910,4.0,Ok place,Eltingville Shopping Center,Shopping mall,40.5455209,-74.16080769999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1581962486508,5.0,I loved it very original,ARTECHOUSE NYC,Art center||Art gallery||Art museum||Arts organization||Tourist attraction,40.7426002,-74.0065704,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1502673186290,5.0,,Kings Plaza Shopping Center,Shopping mall||Clothing store||Restaurant,40.6101191,-73.920052,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned
1528951670657,5.0,All brands,Bay Plaza,Shopping mall,40.863953599999995,-73.8273421,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned
1484335357740,5.0,Good store with tons of food,New World Mall,Shopping mall,40.7593415,-73.8291722,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1577302821136,5.0,Great piece of modern architecture. Great perspective from every angle. You can go for both night view as well sun set view. And entry is totally free. Sometimes you have to checked in prior to 14 days for your slot. So be make sure of that before going there!!,Vessel,Tourist attraction,40.7538073,-74.0021537,notmentioned,notmentioned,positive,positive,positive,positive,positive,positive
1532274492922,4.0,Stary stary night,The Museum of Modern Art,Modern art museum||Art museum||Museum||Tourist attraction,40.7614327,-73.97762159999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,neutral
1419647090367,5.0,Loved the store!!! You guys should all check it out. They have a library were you can rent tricks from there. They have some really big props if any of you are into the show biz too. Prices are great if your going to new york its a definite place to check out.,Fantasma Magic,Magic store||Magician||Museum||Party planner||Toy store,40.7520994,-73.990695,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,positive,positive
1544413285106,5.0,Incredible American Cathedral,St. Patrick's Cathedral,Cathedral||Catholic church||Tourist attraction,40.7586117,-73.9761953,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,positive
1473018860712,3.0,Home to the longest slide I've seen in any of the city parks. It's a bit of a bare bones park with swings and a big sandbox and a half broken water sprinkler.,Billy Johnson Playground,Playground||Tourist attraction,40.7694161,-73.96996759999999,notmentioned,notmentioned,negative,notmentioned,positive,notmentioned,notmentioned,negative
1564035485951,5.0,Piuka,City Hall Park,Park||City park||Tourist attraction,40.7124142,-74.0065164,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned
1613947522746,4.0,"Small, lovely garden. Good for a quiet moment or two. Some special events during the warmer months. Now canceled due to pandemic.",Bruce's Garden,Park||Tourist attraction,40.8700015,-73.91776829999999,notmentioned,notmentioned,negative,positive,neutral,notmentioned,notmentioned,neutral
1486120520270,5.0,Love this zoo but pretty soon with all the exhibits they keep adding it may take more than one day to see it all. I think it's well worth the price. We usually bring our own drinks and food from home because the food prices are too much.,Bronx Zoo,Zoo||Tourist attraction,40.8505949,-73.8769982,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,negative,positive
1531527385061,5.0,This was a great place to visit. It had the most friendly staff. The nachos were slamming and the Basquiat mixed drink was definitely off the chain,Basquiat's Bottle,Bar||Art gallery||Cocktail bar||Delivery Restaurant||Restaurant,40.680360799999995,-73.9526261,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1555616308762,4.0,Green Oasis in the 'hood,Stuyvesant Square Park,Park||Dog park||Tourist attraction,40.733946499999995,-73.9841048,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1608213227627,5.0,It still stands out even in the pandemic,John Lennon Memorial,Memorial park||Tourist attraction,40.775735399999995,-73.975207,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive
1580421396304,5.0,Spectacular,World Trade Center,Subway station,40.7126452,-74.00989799999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1581275355623,5.0,Good park,Playground For All Children,Playground||Tourist attraction,40.7413416,-73.8489647,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,positive
1545031188979,4.0,Every oddball in town. Love it,Jacob Riis Park,Park||Public beach||Tourist attraction,40.567069499999995,-73.8717702,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1527380969619,4.0,Convenient,East River Plaza,Shopping mall,40.795168,-73.9310357,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,positive
1519227030493,5.0,Hangout,Castle Clinton National Monument,Monument||Historical place||Tourist attraction,40.7034401,-74.0168023,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1523844132893,5.0,"Whenever in New York, I can't miss this lakeside restaurant. The food and service never disappoint. Going for a walk through Central Park is also a great excuse to enjoy a drink or two in this wonderful location",The Loeb Boathouse,American restaurant||Bar||Brunch restaurant||Restaurant||Tourist attraction,40.7753313,-73.9687344,notmentioned,notmentioned,positive,positive,positive,notmentioned,notmentioned,positive
1581339209163,5.0,Cool location for fans,M&M'S World,Confectionery||Candy store||Children's clothing store||Chocolate shop||Tourist attraction,40.7601775,-73.9843631,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1539474133252,5.0,Absolutely fantastic!!!!! Breathtaking !!!!,One World Observatory,Tourist attraction,40.713006199999995,-74.013173,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1515814167564,5.0,Awesome place,Pelham Bay Park,Park||Athletic park||Basketball court||Dog park||Nature preserve||Playground||Soccer field||Tourist attraction,40.867014399999995,-73.81006339999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1448074719601,5.0,View from the top. Mind = Blown,One World Trade Center,Business center||Tourist attraction,40.7127431,-74.0133795,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1554153215505,5.0,Oddly satisfying experience. I wasn’t expecting to enjoy it as much as I did.,Vessel,Tourist attraction,40.7538073,-74.0021537,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1602078185069,3.0,"Zoo is clean, appears to have many steps in place for COVID safety at the time I took my son, however my issue is with hot little direction there was to where we should go with the changes. There were many closed off areas and dead ends and visitors were left aimlessly walking around in many areas. There also appeared to be little to no staff within the indoor portions to help ensuring social distance measures were followed by visitors.",Staten Island Zoo,Zoo||Tourist attraction,40.625124,-74.11537,positive,positive,negative,notmentioned,negative,notmentioned,notmentioned,negative
1536008460202,4.0,Good beach!,Rockaway Beach,Park,40.5896554,-73.78264589999999,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1550861759096,5.0,Was able to feed some animals and the habitats are amazing!!,Central Park Zoo,Zoo||Tourist attraction,40.767778,-73.9718335,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,notmentioned,positive
1565211545041,5.0,nice,Seaport District NYC,Historical landmark,40.7064783,-74.0032751,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1510337988375,5.0,The best time to enjoy Grand Central is when you don't have to take a train and can enjoy the hustling ambience without trying to make a connection. The MTA / train store is fun.,Newark Airport Express Stop Grand Central,Bus station,40.750912199999995,-73.977026,notmentioned,notmentioned,positive,notmentioned,positive,positive,notmentioned,positive
1560800524847,3.0,"Excellent market, great place to buy fresh produce",New Rochelle Farmers Market,Farmers' market,40.9106084,-73.7829452,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1505211061275,4.0,Wowsom Manhattan view but crowded.,Hunter's Point South Park,Park||Tourist attraction,40.7422936,-73.9606831,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,negative
1520741905911,4.0,"#LetsGuide. It's interesting just because it means reconstruction and renaissance, it's not just a building, it's a symbol. The building is imposing and futuristic, the elevator goes up in seconds to the observatory (before you pay a hefty amount and goes through detectors and security guards) the view is incredible but I believe it is not the best in the city.",One World Trade Center,Business center||Tourist attraction,40.7127431,-74.0133795,positive,notmentioned,positive,positive,positive,positive,negative,neutral
1528591292440,5.0,"The Cloisters has an incredible collection art artwork, tapestries, sculptures, gardens, sarcophagi, etc... from the middle ages. Easily an all day visit. Especially on a quiet day you can feel the weight of the medieval world pressing down on you. If that's not enough this museum is nestled in the heart of Fort Tyron Park overlooking the Hudson River and the mighty Pallisades beyond. And if that STILL isn't enough the mesuem offers a discount for those who pay the full recommend admission to the affiliated Metropolitan Museum of Art. Plus they've got a cafe.",The Met Cloisters,Art museum||Museum||Tourist attraction,40.8648628,-73.9317274,notmentioned,notmentioned,positive,positive,positive,positive,positive,positive
1575987454233,3.0,Concert Series: I recently attended the Baroque holiday concert. It was a little hard to sit through. The woman next to me fell asleep in the pew. It would be great to have a more lively and contemporary concert. The Garden: delightful! The Holiday Fair: very cute but really geared towards parents who have children at the school. I’m single and live in the neighborhood. I’m hoping St Luke’s will open its doors (meaning appeal) to us single contemporary neighbors.,The Church of St. Luke in the Fields,Episcopal church||Tourist attraction,40.7326388,-74.0067451,notmentioned,notmentioned,negative,positive,neutral,notmentioned,notmentioned,neutral
1561415238294,3.0,Sticky floors,42nd Street Entertainment Center,Performing arts theater||Shopping mall,40.7568845,-73.9881335,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative
1566443241557,5.0,Emotional,9/11 Memorial South Pool,Memorial estate||Fountain||Historical landmark||Memorial park||Museum||Tourist attraction,40.7110294,-74.013082,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1526649669251,3.0,I love this space but they need to improve their wine selection.,Flowers for All Occasions,Wine bar||Art gallery||Bar||Cafe||Coffee shop||Snack bar,40.6937298,-73.92980519999999,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,negative
1549625775198,4.0,Good Makeover but not enough cash registers open.,Atlantic Terminal Mall,Shopping mall,40.684568,-73.97697699999999,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1500574248882,5.0,Lots of new shops and restaurants. Very convenient for all.,Gateway Center,Shopping mall,40.6525,-73.8713889,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,positive
1577577807609,5.0,Quaint and beautiful. Tucked in nicely at the heart of Manhattan.,Madison Square Park,Park||Tourist attraction,40.7421872,-73.9880175,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,positive
1561307032540,5.0,Great views of the Manhattan Skyline. If you can come for the sunset -- even better..,Gantry Plaza State Park,Park||Tourist attraction,40.7455077,-73.9587485,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1566183385135,5.0,Love 6,Gateway Center,Shopping mall,40.6525,-73.8713889,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1576334937595,5.0,Nice history cool,Weeksville Heritage Center,Heritage museum||Tourist attraction,40.673975299999995,-73.9252989,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,positive
1571799120834,4.0,"Good plan to learn about a part of the history, see aircraft and great ships!","Intrepid Sea, Air & Space Museum",Museum||Historical place||Historical landmark||Tourist attraction,40.7645266,-73.99960759999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,positive
1502463575298,5.0,Target...what else do i have to say,Queens Center,Shopping mall||Clothing store||Restaurant,40.734483399999995,-73.8696793,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1515201156292,5.0,"The Christmas spectacular was a great experience for our 7yr old. While the tickets were obnoxiously expensive, it was worth it to see the Radio City Rockettes",Radio City Music Hall,Performing arts theater||Concert hall||Live music venue||Tourist attraction,40.759975999999995,-73.9799772,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,negative,positive
1502765283400,5.0,"amazing gourmet market, bite something good, buy something to your kitchen",Chelsea Market,Shopping mall,40.7424509,-74.0059581,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1532716717833,5.0,It has air conditioning and great animals im not pro zoo but i care to go and spend money for the animals so come visit,Staten Island Zoo,Zoo||Tourist attraction,40.625124,-74.11537,notmentioned,notmentioned,positive,positive,positive,notmentioned,positive,positive
1536440464508,5.0,Aldi's is my go to in this mall. Great prices. There is free parking. Traffic in the area can get very busy though. Lots of congestion at times.,Broadway Plaza,Shopping mall||Grocery store||Restaurant,40.877267,-73.9049168,notmentioned,notmentioned,negative,notmentioned,positive,notmentioned,positive,negative
1522544749967,5.0,"Went here for my first NBA game ever (live). Nets vs Cavs, so LeBron was in town. LeBron did not disappoint, putting up a triple double. Arena is awesome though, awesome layout and great atmosphere. Ended up having awesome seats for like $60ish a ticket online. Definitely recommend plus there's a shake shack across the street.",Barclays Center,Arena||Sports complex,40.6826465,-73.97541559999999,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,positive,positive
1523531882177,4.0,"The largest arts center in New York. Opera, dance, music and theater.",Lincoln Center for the Performing Arts,Performing arts theater||Concert hall||Live music venue||Opera house||Orchestra||Tourist attraction,40.7724641,-73.9834889,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,positive
1561408862053,5.0,The remodel of the park was very pleasant. My kids had a wonderful time there,Lincoln Terrace / Arthur S. Somers Park,Park||Baseball field||Basketball court||Dog park||Handball court||Playground||Tennis court||Tourist attraction,40.6668637,-73.9272053,notmentioned,notmentioned,positive,positive,positive,notmentioned,notmentioned,positive
1556380698729,5.0,Great place for the family.,Hunter's Point South Park,Park||Tourist attraction,40.7422936,-73.9606831,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1491996114801,1.0,This place is NOT ADA compliant.,Beach 98 Street - Playland,Subway station,40.5854889,-73.8203521,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,negative
1539136139643,5.0,Great place to look at art. Wonderful medieval setting.,The Met Cloisters,Art museum||Museum||Tourist attraction,40.8648628,-73.9317274,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,positive
1523972638123,5.0,This is a great place to shop and dine.,Queens Place Mall,Shopping mall,40.7355974,-73.8745378,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1484609580346,1.0,Well parking is really expensive. I was visiting Chuck and Cheese and i did not like it.,The Shops at SkyView Center,Shopping mall||Restaurant,40.7572609,-73.8356116,notmentioned,notmentioned,negative,notmentioned,negative,notmentioned,negative,negative
1582227011243,5.0,Beautiful place. A lot of peace.,St. Patrick's Cathedral,Cathedral||Catholic church||Tourist attraction,40.7586117,-73.9761953,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1567883030700,2.0,We went especially to Harlem to see a gospel in this church (a Wednesday) unfortunately exceptionally there was no representation ...,The Abyssinian Baptist Church,Baptist church||Tourist attraction,40.8166821,-73.9415561,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,negative
1610839507184,5.0,The vessel is absolutely gorgeous. It's right in front of the metro station. The architecture is beautiful. It's free but you need a ticket which gives you a time slot so that you can avoid crowds and maintain social distancing. The adjoining is mall is also good with lots of shops. You can also enjoy the view from The edge. Tickets are available on the third floor. There's a lot of option for food here. A variety of food trucks line up in the front of the sculpture. Definitely worth visiting.,Vessel,Tourist attraction,40.7538073,-74.0021537,positive,notmentioned,positive,positive,positive,positive,positive,positive
1533615559520,1.0,Ok,Story Playground,Playground||Park,40.822834,-73.86286919999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1481603550570,5.0,"My favorite place in Manhattan, this building represents that you can get up from any fall, and every detail in the observatory commemorates the events of 911, incredible views of New York City",One World Trade Center,Business center||Tourist attraction,40.7127431,-74.0133795,notmentioned,notmentioned,notmentioned,positive,positive,positive,notmentioned,positive
1444774358336,5.0,"Fantastic, so romantic and charming!!",Brooklyn Botanic Garden,Botanical garden||Environmental organization||Tourist attraction||Wedding venue,40.669509999999995,-73.9625044,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1560961214769,4.0,Interesting,Trinity Church,Episcopal church||Place of worship||Tourist attraction,40.7079928,-74.011594,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,neutral
1567100820418,5.0,The Central Park of Brooklyn.,Prospect Park,Park||Tourist attraction,40.6602037,-73.9689558,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,neutral
1544860057096,4.0,"One World Trade Center One World Trade Center logo.svg One World Trade Center Fähre.jpg Wikimedia | OpenStreetMap Alternative names 1 WTC Freedom Tower (pre-2009)[1] Record height Tallest in North America since 2013[I] Preceded by Willis Tower General information Status Complete Type OfficeObservationCommunication Architectural style Contemporary modern Location 285 Fulton Street Manhattan, New York City Coordinates 40°42′46.8″N 74°0′48.6″WCoordinates: 40°42′46.8″N 74°0′48.6″W Construction started April 27, 2006 Topped-out May 10, 2013[2] Opened November 3, 2014[3][4] May 29, 2015 (One World Observatory)[5] Cost US$3.9 billiona [6][7] Height Architectural 1,776 ft (541.3 m)[8][9] Tip 1,792 ft (546.2 m)[8] Roof 1,368 ft (417.0 m)[10] Top floor 1,268 ft (386.5 m)[8] Observatory 1,254 ft (382.2 m)[8] Technical details Floor count 94 (+5 below ground floors)[8][11] Floor area 3,501,274 sq ft (325,279 m2)[8] Lifts/elevators 73,[8] made by ThyssenKrupp.[12] Design and construction Architect David Childsb Daniel Libeskind (2002)[13] Developer Port Authority of New York and New Jersey[8] Structural engineer WSP Cantor Seinuk Other designers Hill International, The Louis Berger Group[14] Main contractor Tishman Construction References [8][15] a. April 2012 estimate. b. Skidmore, Owings & Merrill. One World Trade Center (also known as One WTC, 1 World Trade Center, 1 WTC, or Freedom Tower[16]) is the main building of the rebuilt World Trade Center complex in Lower Manhattan, New York City. One WTC is the tallest building in the United States, the tallest building in the Western Hemisphere, and the sixth-tallest in the world. The supertall structure has the same name as the North Tower of the original World Trade Center, which was destroyed in the terrorist attacks of September 11, 2001. The new skyscraper stands on the northwest corner of the 16-acre (6.5 ha) World Trade Center site, on the site of the original 6 World Trade Center. The building is bounded by West Street to the west, Vesey Street to the north, Fulton Street to the south, and Washington Street to the east. The building's architect is David Childs, whose firm Skidmore, Owings & Merrill (SOM) also designed the Burj Khalifa and the Willis Tower. The construction of below-ground utility relocations, footings, and foundations for the new building began on April 27, 2006. One World Trade Center became the tallest structure in New York City on April 30, 2012, when it surpassed the height of the Empire State Building. The tower's steel structure was topped out on August 30, 2012. On May 10, 2013, the final component of the skyscraper's spire was installed, making the building, including its spire, reach a total height of 1,776 feet (541 m). Its height in feet is a deliberate reference to the year when the United States Declaration of Independence was signed. The building opened on November 3, 2014;[4] the One World Observatory opened on May 29, 2015.[5]",One World Trade Center,Business center||Tourist attraction,40.7127431,-74.0133795,notmentioned,notmentioned,neutral,notmentioned,neutral,positive,neutral,neutral
1556738400944,5.0,Remember,Strawberry Fields,Tourist attraction||Historical landmark||Scenic spot,40.7758392,-73.9747655,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,neutral
